urlid,label
2130,0.469581
3119,0.477236
3251,0.497196
5803,0.450538
9553,0.440479
5937,0.822543
2133,0.424242
693,0.451001
5944,0.522623
2227,0.662649
9915,0.407578
4044,0.621779
6033,0.298154
3270,0.716678
7050,0.498753
6185,0.523348
7984,0.578845
2109,0.696020
2244,0.424242
2481,0.463193
4332,0.836247
6016,0.424242
10162,0.992342
2453,0.525522
6228,0.457220
6166,0.424242
1411,0.585076
254,0.424242
7479,0.485096
1476,0.476197
7801,0.755109
4988,0.504144
4694,0.520500
10194,0.543019
2574,0.726694
8334,0.400276
419,0.479395
8643,0.807509
2548,0.579684
4615,0.859776
8772,0.503996
10463,0.769633
6756,0.424242
1503,0.874765
4095,0.427052
1723,0.757201
8829,0.464070
10085,0.587762
4796,0.469198
9756,0.418396
2158,0.396562
7273,0.482019
3056,0.514659
656,0.629599
3074,0.463832
4661,0.722625
3958,0.676777
4311,0.444396
8375,0.856172
7442,0.424242
3839,0.424242
6179,0.217991
3786,0.529121
8520,0.761276
3664,0.403291
2014,0.838016
8298,0.480949
4220,0.257272
10127,0.881741
6182,0.512637
3206,0.725010
8503,0.651612
5682,0.746043
5699,0.442811
6215,0.806705
1394,0.374574
9582,0.588332
10070,0.900583
4940,0.797439
4193,0.396057
3400,0.551611
4785,0.461326
7460,0.676176
5838,0.501769
2503,0.424242
2730,0.731273
7156,0.466533
5511,0.753502
438,0.770547
2233,0.837192
2016,0.439372
139,0.588295
384,0.424242
2313,0.424242
5145,0.890574
7864,0.424242
1195,0.885010
5365,0.425039
6977,0.424242
10001,0.290176
567,0.281046
9950,0.712404
157,0.498038
6553,0.755643
7337,0.457996
349,0.521615
4874,0.424242
10313,0.744673
8421,0.424242
9469,0.318648
9314,0.842030
3663,0.307222
7216,0.506798
8871,0.424242
5743,0.804411
2072,0.555513
2654,0.415211
5908,0.498615
9863,0.511644
457,0.520944
6965,0.428807
3030,0.409704
7765,0.475916
748,0.398253
6304,0.473375
9606,0.483440
10351,0.467266
406,0.848523
8120,0.388790
8486,0.845387
6998,0.741876
77,0.738933
841,0.458317
7709,0.421152
7404,0.848580
5606,0.596916
965,0.757356
3163,0.378000
10192,0.523746
6163,0.280297
9865,0.471000
9518,0.197714
1267,0.431552
2051,0.832839
2046,0.447999
1464,0.854434
2153,0.328344
6612,0.505323
4971,0.541302
866,0.499359
4124,0.455097
5086,0.728579
4351,0.496213
8101,0.450267
7912,0.531930
2504,0.800162
2837,0.384618
2034,0.639600
4844,0.767271
7780,0.447630
5901,0.361246
3296,0.000000
7299,0.671448
8574,0.553446
7472,0.746026
2276,0.437694
5980,0.446786
3184,0.534308
4359,0.516734
1064,0.672964
9039,0.387618
6376,0.507850
1706,0.424242
7970,0.444258
3540,0.733656
1407,0.424242
4561,0.564637
6691,0.736538
7172,0.493799
1923,0.424242
4407,0.684768
6777,0.483181
2600,0.555067
1936,0.414859
9778,0.386592
2766,0.583591
6668,0.731747
9013,0.570952
4319,0.240336
3263,0.708273
1612,0.822030
5132,0.541005
216,0.847854
7232,0.424242
9373,0.457300
5030,0.571795
10107,0.424242
8309,0.721894
8449,0.564651
6961,0.506916
4954,0.425158
7344,0.744412
8146,0.756834
1132,0.740816
6145,0.805697
1353,0.601789
3624,0.786155
5058,0.779322
9789,0.424242
7290,0.474308
8583,0.424242
1088,0.794267
9210,0.507706
8240,0.444052
3326,0.434240
6315,0.718453
8410,0.722942
4535,0.526660
5991,0.627953
1874,0.497115
1898,0.445944
3557,0.805467
8587,0.771534
4190,0.318648
7261,0.669216
6854,0.548686
9375,0.424242
6317,0.733948
7713,0.668900
7058,0.747523
7628,0.491809
3513,0.557598
7953,0.830861
3445,0.491118
8461,0.678459
2834,0.498203
3414,0.424242
9262,0.758260
9235,0.409364
3146,0.386455
3379,0.501230
1701,0.569206
5527,0.383843
8031,0.623915
4032,0.741713
9782,0.731681
7656,0.631674
2985,0.785979
9334,0.587517
3343,0.424242
4760,0.456830
10311,0.783207
2609,0.608951
5117,0.452094
6724,0.899710
671,0.811539
798,0.480238
2341,0.608986
4262,0.837428
1950,0.793113
799,0.853561
2575,0.775989
660,0.592653
6432,0.424242
3168,0.867962
7435,0.823855
4010,0.837895
2882,0.636658
5930,0.774066
7716,0.479883
4054,0.469786
3148,0.494473
670,0.386476
3519,0.457067
5770,0.403658
8876,0.559601
8357,0.424242
1620,0.619873
8558,0.496386
6786,0.703668
3825,0.424242
5857,0.364640
7685,0.559174
3947,0.509521
6449,0.346096
8636,0.424242
6046,0.527237
3205,0.542871
9435,0.699895
6865,0.357569
281,0.840317
6922,0.480834
3536,0.441516
4555,0.324998
5364,0.576471
2483,0.779195
3524,0.617342
3117,0.501211
1152,0.491319
3912,0.486980
1297,0.646349
2896,0.383818
5804,0.786664
5722,0.624705
189,0.365364
2376,0.517987
4635,0.485025
4801,0.746641
5972,0.463957
2461,0.447170
1168,0.437039
5136,0.674084
7806,0.704414
2559,0.748769
2139,0.608401
10562,0.424242
1497,0.496467
4757,0.557296
1354,0.473177
5896,0.781743
6453,0.434071
1426,0.465634
4271,0.383148
7673,0.711685
7782,0.367526
8181,0.500618
1797,0.539656
8615,0.845742
3097,0.752300
5306,0.502982
9633,0.497752
8700,0.418510
9876,0.751139
8045,0.491661
7750,0.480453
6370,0.613343
7093,0.465929
8018,0.436234
1118,0.424242
4849,0.678630
9627,0.389856
829,0.457112
4164,0.501918
1707,0.803132
6752,0.386026
6236,0.461487
4052,0.362365
5283,0.424242
2856,0.707410
4630,0.552887
9563,0.746707
6576,0.742183
5721,0.449284
4305,0.670871
8972,0.463793
1694,0.706747
3582,0.817857
3913,0.546675
470,0.600792
4195,0.456444
3422,0.346713
9744,0.568385
4206,0.394358
7971,0.717306
141,0.555846
1994,0.811623
1602,0.675346
1031,0.479319
9150,0.538953
8528,0.483586
7545,0.445505
7448,0.359263
1821,0.497401
10075,0.535957
5242,0.434228
822,0.369041
4826,0.216060
910,0.424242
10147,0.424242
2018,0.742946
8916,0.542026
4880,0.562187
184,0.481338
6081,0.686163
4281,0.511976
7418,0.896657
6054,0.223474
7972,0.424242
4894,0.816757
5313,0.607105
5046,0.355069
7183,0.497100
5347,0.500134
5051,0.608521
495,0.591370
5985,0.720280
1227,0.751463
7594,0.599534
6178,0.339298
9344,0.675672
3681,0.799626
2805,0.704554
8237,0.422164
5139,0.672258
2347,0.492170
1978,0.400758
7824,0.424242
873,0.732551
2569,0.465751
4704,0.792525
6974,0.631309
4454,0.432064
35,0.510734
8231,0.474609
9280,0.460072
6567,0.514915
2088,0.791123
925,0.760058
9958,0.444802
5234,0.526205
7623,0.424242
6074,0.566850
8115,0.482921
10462,0.784074
5008,0.424242
1256,0.482438
5001,0.502457
6885,0.444819
7509,0.665100
6251,0.736359
7250,0.674015
9502,0.624092
267,0.481150
4109,0.555477
819,0.424954
9397,0.579740
3707,0.528780
870,0.720144
10203,0.424242
9241,0.646323
5215,0.424242
982,0.711986
3878,0.382003
1847,0.424242
10457,0.897519
7811,0.424242
6205,0.410138
8311,0.435863
7657,0.424242
8174,0.424242
2119,0.508478
7893,0.619500
7754,0.708858
3684,0.424242
3585,0.561800
300,0.405386
9176,0.775935
5879,0.809727
1457,0.753401
5040,0.671821
1862,0.481837
9749,0.815984
161,0.896082
6134,0.773417
4995,0.164858
54,0.403962
5125,0.363273
2032,0.463233
8210,0.423673
3816,0.448570
1769,0.755657
6156,0.606458
8667,0.787524
2974,0.478358
3417,0.321565
2835,0.558279
1668,0.675966
10028,0.500460
5619,0.548453
3169,0.610916
9153,0.440259
8746,0.834525
8049,0.607725
10564,0.707658
8691,0.431473
2765,0.846850
52,0.502568
2663,0.542256
3014,0.694734
9453,0.796555
8078,0.444357
2356,0.424242
7595,0.679189
2195,0.424242
7633,0.811622
1259,0.474567
5214,0.435813
531,0.538938
2398,0.605120
5458,0.820887
2794,0.557747
153,0.322139
256,0.574943
8787,0.425085
4496,0.709372
9649,0.451408
461,0.411457
502,0.341665
529,0.443595
5529,0.517985
9391,0.850203
1032,0.634730
9896,0.451246
5557,0.584572
1836,0.427126
3476,0.489889
7104,0.449108
5480,0.489246
1717,0.508538
1333,0.877282
1806,0.477086
8297,0.526572
2806,0.282716
3407,0.424242
10518,0.489345
6043,0.472749
8857,0.733626
8456,0.489252
427,0.453117
4028,0.558471
1988,0.477624
7354,0.454942
2393,0.523939
452,0.581004
5445,0.616462
7637,0.705858
5486,0.556204
4175,0.570807
6068,0.469085
8968,0.506809
9384,0.652111
7470,0.549733
9319,0.747032
5817,0.854188
10294,0.790680
1313,0.424242
10181,0.497160
5269,0.289648
127,0.399416
989,0.742295
10234,0.424242
4799,0.818048
3834,0.454833
9206,0.424242
4753,0.422598
4437,0.460827
3520,0.747176
10124,0.363977
1318,0.424242
2055,0.570535
690,0.857024
1294,0.494604
6522,0.865964
4453,0.446948
624,0.399618
2863,0.717225
4922,0.424242
4120,0.397243
8164,0.456483
2317,0.399146
6058,0.391332
1428,0.623254
3577,0.807938
5811,0.652061
1430,0.620218
4488,0.505692
9634,0.805713
4482,0.728832
4580,0.804883
2571,0.385036
10499,0.726387
3932,0.348081
377,0.702086
5851,0.422448
6384,0.742539
6470,0.480564
8505,0.424242
4268,0.601324
10397,0.512940
4309,0.422661
1949,0.636242
2097,0.424242
9709,0.535974
4936,0.567155
4033,0.476027
3828,0.579894
8862,0.338366
374,0.517477
401,0.837682
10015,0.781438
7613,0.300609
4397,0.719301
2329,0.684084
4733,0.752608
1552,0.424242
2486,0.720992
940,0.559021
7118,0.674776
8060,0.690148
1550,0.420334
6202,0.435080
8980,0.792550
8162,0.739154
10066,0.391896
7981,0.600816
7336,0.837546
6277,0.605719
1670,0.688090
6007,0.435174
7832,0.643121
2612,0.466628
8320,0.797421
1779,0.801858
6107,0.439273
2537,0.849382
2726,0.783419
8717,0.529040
2201,0.424242
6276,0.405433
3293,0.497479
7907,0.728219
7321,0.416597
840,0.554332
1081,0.333332
8289,0.661957
343,0.473213
8184,0.407724
7166,0.838386
8805,0.798850
9407,0.424242
5573,0.405460
9330,0.885655
2215,0.681669
4105,0.350232
7699,0.486642
5850,0.427087
10228,0.727848
638,0.559631
5633,0.475260
5919,0.476187
4573,0.424242
7164,0.424242
5093,0.805182
9815,0.567797
8411,0.761123
8955,0.816518
9556,0.424242
7349,0.424242
8436,0.909880
2631,0.841530
2739,0.820449
3930,0.424242
6833,0.424242
9186,0.809373
3150,0.414166
8328,0.675985
4006,0.706208
3065,0.447558
3305,0.440770
2506,0.505069
9737,0.494712
5178,0.420035
9452,0.514202
10111,0.735235
1652,0.466121
10134,0.424242
7247,0.523147
4363,0.828627
1712,0.837560
4232,0.452430
5626,0.384672
3049,0.747881
5397,0.418478
8637,0.412910
8785,0.424242
4438,0.704009
1410,0.197714
6902,0.349198
187,0.488594
3883,0.502026
3988,0.819671
5620,0.454862
2904,0.390992
3926,0.343367
9020,0.508049
2947,0.645327
2364,0.852453
5291,0.785294
7078,0.221266
4477,0.408717
4333,0.750040
9247,0.579847
6957,0.449444
7281,0.444823
4012,0.424242
975,0.726558
8037,0.719857
10408,0.833268
2900,0.566056
6457,0.849019
9292,0.529233
2115,0.501021
9001,0.864870
8981,0.463379
6085,0.424242
49,0.446902
210,0.429819
1607,0.497068
5256,0.534199
3170,0.869104
147,0.705195
7627,0.788461
83,0.443935
3686,0.398013
5133,0.695595
935,0.202841
2875,0.489325
7277,0.360392
55,0.786676
1253,0.550312
3406,0.665023
2474,0.876150
8451,0.427587
7301,0.764929
8466,0.435738
7499,0.721595
4926,0.795205
9033,0.447693
3999,0.371653
1017,0.453331
947,0.707682
7798,0.570602
6280,0.455687
6393,0.498548
8056,0.429619
9003,0.433852
4481,0.217328
5134,0.547143
4804,0.519783
34,0.455588
5659,0.854253
4519,0.390471
6272,0.716815
765,0.423296
3752,0.584749
1753,0.531136
2123,0.386253
1802,0.437245
7678,0.579049
4547,0.504747
3793,0.388712
7453,0.522004
5330,0.553304
4093,0.795271
2362,0.529214
7116,0.400105
3135,0.607394
10536,0.399441
8484,0.197714
9002,0.545724
10204,0.474927
7570,0.468469
1275,0.904285
3630,0.424242
9096,0.367635
3475,0.399717
4818,0.601864
2019,0.460141
10402,0.469973
643,0.595319
9927,0.265118
2827,0.252104
288,0.654525
7886,0.777858
6584,0.814027
5554,0.837825
6329,0.461144
1233,0.424242
2541,0.308681
1150,0.223458
8459,0.825264
1814,0.431210
5564,0.453326
4306,0.616843
2144,0.428347
9792,0.414769
4634,0.348418
10084,0.458803
9847,0.391075
8510,0.424242
8921,0.600886
2509,0.673999
2111,0.643916
7505,0.525231
556,0.419107
9596,0.879182
1863,0.440306
8172,0.452328
8404,0.832274
3607,0.516618
7802,0.490473
3503,0.429880
5624,0.424242
331,0.674188
542,0.827719
9705,0.475675
3592,0.424242
5018,0.618316
5800,0.809360
8651,0.424621
7600,0.248317
9509,0.445719
5431,0.534654
7454,0.439516
8106,0.399860
3137,0.807414
702,1.000000
6287,0.711126
5657,0.461187
8027,0.477432
5350,0.413889
30,0.689821
2677,0.437290
3898,0.447659
9451,0.855857
9949,0.637238
8074,0.344192
6618,0.829587
8351,0.471136
7861,0.866007
8914,0.424242
9820,0.583344
9148,0.824238
1334,0.450431
1684,0.566280
6414,0.470690
6967,0.522944
1726,0.501803
9178,0.411662
6642,0.474217
1024,0.813635
6437,0.449630
7042,0.826687
5319,0.515330
4594,0.568964
3702,0.737794
4882,0.657883
4243,0.527362
4750,0.436186
5735,0.668136
1432,0.424242
7576,0.745801
7455,0.424242
5563,0.386445
2291,0.811061
5386,0.494850
8490,0.494582
2357,0.402675
5473,0.780393
7091,0.682576
2464,0.470404
2801,0.776451
6604,0.743868
2122,0.751212
4320,0.865999
1841,0.692276
8129,0.496984
3149,0.533456
10525,0.802193
1869,0.481638
8664,0.313682
1941,0.521282
5216,0.544643
7993,0.425443
7327,0.526355
4076,0.445975
6544,0.424242
3300,0.530976
9139,0.556017
6761,0.708970
2220,0.424242
5661,0.502445
1676,0.420554
1572,0.679659
9545,0.452581
212,0.640986
2498,0.319016
5758,0.539294
241,0.847762
7872,0.647064
10546,0.464278
9615,0.595893
882,0.324558
5753,0.458915
547,0.469869
10275,0.408663
7686,0.846708
6508,0.753050
4296,0.731867
6625,0.712233
404,0.333112
1289,0.477984
5239,0.562723
10261,0.581939
2649,0.498978
9886,0.838509
5341,0.468417
869,0.622635
5533,0.681286
1560,0.829327
9892,0.437706
1933,0.289382
5885,0.418612
7833,0.399901
7296,0.424648
7373,0.668451
8983,0.375365
5842,0.424242
2194,0.436692
132,0.585274
2659,0.577158
7896,0.432522
7887,0.614136
5745,0.778700
2409,0.690605
2253,0.751065
1434,0.677778
6946,0.428432
6510,0.568595
6982,0.237523
8999,0.497103
5170,0.521287
10158,0.473496
234,0.424242
9034,0.635462
3801,0.768740
3887,0.424242
10361,0.525006
5385,0.873182
6575,0.780408
3560,0.382562
2112,0.670869
4307,0.678055
8704,0.677989
10476,0.661979
4637,0.466887
2953,0.850908
1320,0.776848
3264,0.554211
7904,0.802011
9144,0.832241
4494,0.690086
4819,0.772782
3781,0.424242
3459,0.535979
5681,0.424242
6507,0.639780
3722,0.759925
398,0.478483
9377,0.627034
978,0.424242
3104,0.893134
2693,0.545085
3803,0.734476
9533,0.796137
1173,0.424242
10307,0.708860
10326,0.479266
5113,0.469119
1116,0.694733
10452,0.654926
8013,0.497451
6491,0.327720
9906,0.887779
7531,0.424242
102,0.487969
5233,0.835395
1661,0.884810
8280,0.411712
1000,0.727313
3743,0.672979
1501,0.837461
3809,0.481059
8647,0.828424
1959,0.218973
1690,0.483379
5498,0.674542
837,0.508393
8788,0.727294
4114,0.665051
1413,0.695003
6836,0.822096
4240,0.424242
1908,0.872018
5750,0.424242
10087,0.503480
2680,0.565460
4323,0.739503
4439,0.753398
8517,0.525070
933,0.726230
33,0.710531
4295,0.218973
3258,0.516285
7497,0.394374
9276,0.424242
9811,0.507541
3833,0.424242
7682,0.216060
1748,0.518205
3693,0.472886
3608,0.577322
10230,0.424242
5468,0.572996
10464,0.763601
6932,0.578423
3616,0.424242
9603,0.739141
10394,0.696482
5509,0.681509
3731,0.873893
5827,0.400860
10527,0.775782
7004,0.777568
3210,0.664954
59,0.771736
2660,0.770962
1909,0.523147
8569,0.732978
2862,0.405001
5966,0.424242
2639,0.380092
6838,0.735386
9527,0.441157
5345,0.642079
7702,0.638494
3242,0.315279
6516,0.340588
10412,0.384824
8213,0.424242
2598,0.885472
6193,0.483543
9593,0.815140
6646,0.882994
5388,0.424242
6413,0.691025
1540,0.440966
8660,0.458815
2999,0.424242
3194,0.361116
9437,0.764287
9473,0.557644
877,0.364640
9640,0.424242
4434,0.527435
8385,0.424242
2542,0.424242
3281,0.521345
7820,0.484055
1418,0.854439
6079,0.424242
3685,0.477806
9361,0.332351
3364,0.756499
7495,0.527128
8226,0.690352
8043,0.534262
9924,0.404159
6018,0.424242
3,0.555179
4592,0.451774
10125,0.518122
8900,0.468300
7028,0.899034
3419,0.581129
5514,0.497413
2770,0.504626
5007,0.694344
1931,0.424242
9768,0.585932
3337,0.494063
703,0.424242
6685,0.494151
6064,0.397051
1881,0.394286
4842,0.577454
8432,0.498390
3569,0.510480
9797,0.424242
2829,0.190805
3739,0.485311
2128,0.560041
2372,0.475050
3354,0.424574
3321,0.721230
8532,0.886417
1800,0.584762
2560,0.397610
3936,0.694086
2588,0.508258
4890,0.816971
8912,0.870616
6192,0.344629
8658,0.426141
5272,0.569230
10404,0.718455
2299,0.475497
9419,0.373339
3018,0.605584
8642,0.638895
6594,0.269995
8852,0.394814
9212,0.449168
7081,0.703815
8469,0.311537
1372,0.424242
2514,0.448062
2311,0.426148
5548,0.453598
9024,0.583032
10324,0.405959
7735,0.328339
1488,0.899305
9130,0.877780
2307,0.820426
2374,0.270702
10519,0.814568
10264,0.756875
9908,0.492412
1073,0.491132
118,0.738050
8884,0.470327
242,0.427802
6300,0.484319
5422,0.522718
899,0.648101
773,0.430026
70,0.783949
9249,0.404427
8847,0.519167
432,0.411133
468,0.750632
7830,0.568463
4642,0.664269
1782,0.815108
8683,0.424242
8551,0.431489
5224,0.497410
922,0.424242
757,0.874424
1101,0.431049
6804,0.466359
9266,0.832083
6487,0.526524
5627,0.474862
4972,0.724950
3596,0.739508
1420,0.424242
10209,0.424242
8629,0.674174
3147,0.816543
9821,0.765634
10377,0.481001
456,0.399916
9887,0.549228
8864,0.522598
5665,0.443022
1764,0.500618
9198,0.847836
7536,0.424242
991,0.778758
1537,0.507622
3450,0.898940
5663,0.808513
4221,0.424242
3350,0.434107
943,0.327638
3203,0.541919
1144,0.457229
2334,0.817456
7074,0.748216
10071,0.621877
7540,0.842012
4143,0.349809
6643,0.424242
1067,0.347757
6356,0.745629
8133,0.329102
108,0.490886
308,0.424242
7432,0.525989
2652,0.710113
4740,0.776922
7048,0.433908
490,0.424242
6808,0.405951
7990,0.538959
4460,0.467931
6803,0.851370
2414,0.424242
8085,0.368944
2031,0.833781
8476,0.675516
9840,0.821222
2853,0.479179
8114,0.694417
6245,0.865203
8918,0.446251
2621,0.522419
5344,0.424242
3775,0.397987
631,0.545124
10481,0.411103
8188,0.745740
9830,0.734767
5426,0.515130
6688,0.590598
4132,0.743347
588,0.692262
5600,0.504273
4743,0.440065
8711,0.448645
6039,0.479639
4576,0.424242
6941,0.480860
10202,0.545563
6632,0.424242
1079,0.563668
9642,0.575764
5401,0.424242
600,0.469509
4873,0.424242
5558,0.459646
483,0.451600
10378,0.725527
9004,0.451412
2809,0.858815
9542,0.832865
3215,0.457339
6924,0.424242
7213,0.714729
3105,0.855998
9771,0.877602
632,0.803548
3232,0.615441
1543,0.258170
2164,0.768895
4559,0.479825
9530,0.514905
2033,0.424242
2842,0.288341
4186,0.367096
4078,0.521967
8093,0.844959
7286,0.636048
7044,0.824018
9234,0.424242
8536,0.469011
307,0.903113
4382,0.732182
1350,0.407157
4632,0.640378
5639,0.550159
6445,0.424242
10511,0.371368
8601,0.494492
137,0.551648
2298,0.836413
8978,0.434627
7218,0.352327
856,0.465012
736,0.509070
7719,0.294408
3177,0.610589
2564,0.781712
3123,0.807645
4827,0.549682
6386,0.547393
708,0.710917
1414,0.875410
7190,0.657512
10298,0.587081
838,0.659102
10145,0.800544
3071,0.742737
5329,0.471550
462,0.594414
9809,0.466533
7279,0.791308
2707,0.453812
3671,0.701654
516,0.901019
10395,0.466717
8167,0.424242
2138,0.613484
5192,0.414693
1377,0.343614
1390,0.216547
1244,0.517999
8424,0.457037
205,0.424242
9592,0.599618
116,0.607088
8306,0.475306
7649,0.879965
9560,0.736673
2102,0.457029
10490,0.622502
97,0.424242
7618,0.590551
9413,0.216595
6148,0.424242
7147,0.841603
2430,0.807051
7539,0.758349
7475,0.661644
7796,0.823699
1582,0.551293
8454,0.417238
3164,0.561097
2375,0.767710
980,0.448575
10233,0.399465
2271,0.424242
7843,0.457365
6165,0.722283
3449,0.621117
8757,0.640992
9757,0.862012
6925,0.659184
6191,0.542375
6985,0.456327
9064,0.386445
2691,0.812704
657,0.587001
858,0.410545
6677,0.698274
642,0.530291
2627,0.460059
1569,0.737961
3674,0.410976
10095,0.559543
7423,0.424242
4993,0.444925
4983,0.216060
7070,0.877414
700,0.797592
2447,0.257272
2380,0.723216
8418,0.578843
1288,0.448252
9400,0.441320
8530,0.397445
784,0.460077
2969,0.480681
892,0.790389
5679,0.485980
4650,0.573642
994,0.843609
9751,0.863901
9462,0.412370
4958,0.778753
506,0.685872
4631,0.270702
4321,0.389804
5617,0.503707
7571,0.769822
6873,0.424242
7964,0.449106
4567,0.521354
7429,0.821840
3615,0.495962
8744,0.403098
1142,0.435532
6189,0.417985
3411,0.468892
9133,0.530746
5806,0.538713
2385,0.424242
801,0.738974
4672,0.424242
6530,0.424242
260,0.424242
6624,0.600003
2001,0.608073
8403,0.424242
4935,0.499202
7264,0.730013
9714,0.867382
5903,0.716983
3176,0.593160
7441,0.759509
