urlid,label
2130,0.607441
3119,0.652140
3251,0.656651
5803,0.654003
9553,0.663095
5937,0.861142
2133,0.603157
693,0.637606
5944,0.674950
2227,0.720020
9915,0.639752
4044,0.734256
6033,0.587350
3270,0.804972
7050,0.670340
6185,0.704225
7984,0.707489
2109,0.797321
2244,0.000000
2481,0.620075
4332,0.857132
6016,0.701928
10162,0.991693
2453,0.673907
6228,0.614573
6166,0.675870
1411,0.736751
254,0.719806
7479,0.647214
1476,0.614696
7801,0.781474
4988,0.606761
4694,0.686843
10194,0.686247
2574,0.791242
8334,0.598610
419,0.620442
8643,0.856362
2548,0.675262
4615,0.883349
8772,0.671894
10463,0.847508
6756,0.000000
1503,0.876423
4095,0.636979
1723,0.805794
8829,0.631459
10085,0.701623
4796,0.624455
9756,0.651217
2158,0.601368
7273,0.647482
3056,0.631280
656,0.747365
3074,0.679033
4661,0.779991
3958,0.694725
4311,0.619263
8375,0.882934
7442,0.551839
3839,0.573065
6179,0.520159
3786,0.604985
8520,0.835445
3664,0.617194
2014,0.856213
8298,0.630168
4220,0.592946
10127,0.898642
6182,0.613170
3206,0.834080
8503,0.803550
5682,0.790719
5699,0.607292
6215,0.861811
1394,0.636304
9582,0.697504
10070,0.899253
4940,0.842660
4193,0.628672
3400,0.648965
4785,0.627248
7460,0.790508
5838,0.598857
2503,0.629280
2730,0.800016
7156,0.676222
5511,0.819863
438,0.786552
2233,0.854868
2016,0.613487
139,0.679646
384,0.589351
2313,0.555990
5145,0.894359
7864,0.586251
1195,0.887871
5365,0.614321
6977,0.000000
10001,0.000000
567,0.570852
9950,0.766085
157,0.623173
6553,0.806531
7337,0.651215
349,0.625486
4874,0.774990
10313,0.785717
8421,0.645448
9469,0.590127
9314,0.856350
3663,0.647816
7216,0.675740
8871,0.545153
5743,0.848299
2072,0.711854
2654,0.619677
5908,0.669285
9863,0.658793
457,0.650233
6965,0.625106
3030,0.597700
7765,0.615403
748,0.579782
6304,0.637340
9606,0.595559
10351,0.622515
406,0.851405
8120,0.628520
8486,0.853537
6998,0.822817
77,0.813435
841,0.654557
7709,0.665385
7404,0.873740
5606,0.674012
965,0.794567
3163,0.604162
10192,0.640222
6163,0.588468
9865,0.617213
9518,0.660037
1267,0.685773
2051,0.891957
2046,0.625512
1464,0.875807
2153,0.580421
6612,0.620283
4971,0.620758
866,0.622286
4124,0.653977
5086,0.764421
4351,0.630991
8101,0.639971
7912,0.639287
2504,0.837035
2837,0.610397
2034,0.708284
4844,0.825304
7780,0.597852
5901,0.598087
3296,0.000000
7299,0.796530
8574,0.642108
7472,0.789788
2276,0.645308
5980,0.618605
3184,0.623989
4359,0.692118
1064,0.727292
9039,0.608772
6376,0.677376
1706,0.923856
7970,0.673196
3540,0.813268
1407,0.593750
4561,0.676228
6691,0.818150
7172,0.601599
1923,0.655006
4407,0.810770
6777,0.654683
2600,0.683495
1936,0.643912
9778,0.603843
2766,0.697973
6668,0.797337
9013,0.716517
4319,0.569503
3263,0.768284
1612,0.844210
5132,0.716644
216,0.866227
7232,0.561428
9373,0.641851
5030,0.675129
10107,0.866545
8309,0.796364
8449,0.734800
6961,0.698938
4954,0.580518
7344,0.769857
8146,0.818315
1132,0.777775
6145,0.832321
1353,0.723205
3624,0.809839
5058,0.799019
9789,0.669928
7290,0.628956
8583,0.617365
1088,0.820028
9210,0.662865
8240,0.640699
3326,0.639614
6315,0.788652
8410,0.803622
4535,0.708041
5991,0.684284
1874,0.632283
1898,0.610597
3557,0.867727
8587,0.814057
4190,0.585670
7261,0.752023
6854,0.633334
9375,0.811055
6317,0.795964
7713,0.788262
7058,0.832344
7628,0.673154
3513,0.651460
7953,0.870827
3445,0.666990
8461,0.716021
2834,0.616052
3414,0.780659
9262,0.839742
9235,0.620340
3146,0.576971
3379,0.680867
1701,0.687619
5527,0.589119
8031,0.695754
4032,0.764424
9782,0.799017
7656,0.713138
2985,0.859299
9334,0.735238
3343,0.556833
4760,0.629169
10311,0.810851
2609,0.732216
5117,0.624893
6724,0.900650
671,0.855606
798,0.610643
2341,0.673958
4262,0.842995
1950,0.840707
799,0.885548
2575,0.807374
660,0.761953
6432,0.689475
3168,0.893616
7435,0.859275
4010,0.867283
2882,0.765883
5930,0.796876
7716,0.662789
4054,0.663437
3148,0.641571
670,0.595462
3519,0.604501
5770,0.611223
8876,0.735013
8357,0.752214
1620,0.740018
8558,0.657457
6786,0.771312
3825,0.570455
5857,0.568438
7685,0.716121
3947,0.715453
6449,0.604792
8636,0.000000
6046,0.702981
3205,0.710225
9435,0.811573
6865,0.582778
281,0.868777
6922,0.685198
3536,0.657194
4555,0.591157
5364,0.694875
2483,0.801261
3524,0.735052
3117,0.624295
1152,0.653375
3912,0.700323
1297,0.795290
2896,0.592840
5804,0.858718
5722,0.715305
189,0.592614
2376,0.669286
4635,0.656024
4801,0.829229
5972,0.631694
2461,0.669212
1168,0.645449
5136,0.718781
7806,0.766558
2559,0.755274
2139,0.707493
10562,0.584163
1497,0.658324
4757,0.701894
1354,0.665325
5896,0.840362
6453,0.667369
1426,0.653915
4271,0.610638
7673,0.745248
7782,0.573724
8181,0.621954
1797,0.621991
8615,0.838709
3097,0.823843
5306,0.680842
9633,0.638401
8700,0.634466
9876,0.800444
8045,0.620726
7750,0.602509
6370,0.682957
7093,0.660706
8018,0.586790
1118,0.772340
4849,0.799378
9627,0.613764
829,0.644398
4164,0.675989
1707,0.845460
6752,0.638996
6236,0.593395
4052,0.592151
5283,0.592671
2856,0.748638
4630,0.722965
9563,0.815301
6576,0.780102
5721,0.590337
4305,0.732053
8972,0.585597
1694,0.803667
3582,0.833189
3913,0.667543
470,0.659335
4195,0.678141
3422,0.558055
9744,0.629386
4206,0.614014
7971,0.762688
141,0.690567
1994,0.843191
1602,0.748370
1031,0.672792
9150,0.642337
8528,0.664125
7545,0.599755
7448,0.603832
1821,0.619483
10075,0.672173
5242,0.603389
822,0.641171
4826,0.569180
910,0.593953
10147,0.833412
2018,0.844859
8916,0.650668
4880,0.685453
184,0.613622
6081,0.804165
4281,0.639077
7418,0.897196
6054,0.634444
7972,0.829889
4894,0.847951
5313,0.754988
5046,0.642193
7183,0.659322
5347,0.646976
5051,0.703535
495,0.715933
5985,0.799868
1227,0.836182
7594,0.658008
6178,0.598215
9344,0.785212
3681,0.825228
2805,0.787279
8237,0.621254
5139,0.751992
2347,0.677117
1978,0.636534
7824,0.680385
873,0.773742
2569,0.661025
4704,0.867599
6974,0.692199
4454,0.638435
35,0.642803
8231,0.692772
9280,0.622741
6567,0.654821
2088,0.829853
925,0.830878
9958,0.614649
5234,0.692252
7623,0.862831
6074,0.656598
8115,0.635373
10462,0.820651
5008,0.551668
1256,0.654017
5001,0.632873
6885,0.634046
7509,0.714049
6251,0.774841
7250,0.774619
9502,0.689430
267,0.618276
4109,0.655551
819,0.619316
9397,0.739802
3707,0.655269
870,0.798724
10203,0.000000
9241,0.716883
5215,0.621229
982,0.825111
3878,0.593615
1847,0.629772
10457,0.926759
7811,0.000000
6205,0.636978
8311,0.613708
7657,0.614507
8174,0.603048
2119,0.637018
7893,0.724787
7754,0.754961
3684,0.871847
3585,0.718502
300,0.672748
9176,0.836976
5879,0.845792
1457,0.843575
5040,0.757160
1862,0.616773
9749,0.893538
161,0.900738
6134,0.821160
4995,0.589141
54,0.648264
5125,0.641654
2032,0.682587
8210,0.623611
3816,0.652197
1769,0.818136
6156,0.712809
8667,0.837048
2974,0.538316
3417,0.567343
2835,0.694496
1668,0.819867
10028,0.633394
5619,0.683490
3169,0.725502
9153,0.578990
8746,0.857388
8049,0.704810
10564,0.746888
8691,0.579159
2765,0.860177
52,0.666042
2663,0.674547
3014,0.732806
9453,0.800105
8078,0.637942
2356,0.544900
7595,0.783142
2195,0.628048
7633,0.849717
1259,0.665931
5214,0.653307
531,0.625513
2398,0.703259
5458,0.842625
2794,0.656938
153,0.542549
256,0.738593
8787,0.600752
4496,0.739344
9649,0.627102
461,0.606364
502,0.568894
529,0.610531
5529,0.628536
9391,0.872257
1032,0.735543
9896,0.612963
5557,0.741765
1836,0.606508
3476,0.623746
7104,0.636673
5480,0.617634
1717,0.674840
1333,0.876436
1806,0.656535
8297,0.673184
2806,0.594626
3407,0.617339
10518,0.637840
6043,0.604162
8857,0.790731
8456,0.615003
427,0.599969
4028,0.724432
1988,0.622142
7354,0.614503
2393,0.655482
452,0.677919
5445,0.742850
7637,0.756590
5486,0.627203
4175,0.714736
6068,0.678616
8968,0.606875
9384,0.782788
7470,0.687182
9319,0.811372
5817,0.899097
10294,0.835147
1313,0.684207
10181,0.689358
5269,0.706186
127,0.592915
989,0.779662
10234,0.665373
4799,0.856611
3834,0.607798
9206,0.547008
4753,0.623003
4437,0.611564
3520,0.825265
10124,0.636129
1318,0.632871
2055,0.656178
690,0.882672
1294,0.642119
6522,0.861520
4453,0.639804
624,0.650748
2863,0.814454
4922,0.510417
4120,0.597338
8164,0.657046
2317,0.617130
6058,0.582131
1428,0.719458
3577,0.906442
5811,0.747364
1430,0.705776
4488,0.668732
9634,0.842147
4482,0.785123
4580,0.853366
2571,0.619753
10499,0.818661
3932,0.608167
377,0.739515
5851,0.602378
6384,0.798977
6470,0.637260
8505,0.500000
4268,0.699633
10397,0.659923
4309,0.644751
1949,0.732257
2097,0.608505
9709,0.660195
4936,0.643920
4033,0.643260
3828,0.679504
8862,0.632241
374,0.689805
401,0.853665
10015,0.839462
7613,0.658686
4397,0.779448
2329,0.733202
4733,0.792312
1552,0.722573
2486,0.782828
940,0.661815
7118,0.783750
8060,0.832141
1550,0.631657
6202,0.637734
8980,0.865655
8162,0.764881
10066,0.633716
7981,0.669783
7336,0.880362
6277,0.756947
1670,0.763183
6007,0.698161
7832,0.741102
2612,0.638705
8320,0.843845
1779,0.852695
6107,0.611501
2537,0.872688
2726,0.807154
8717,0.683847
2201,0.000000
6276,0.583782
3293,0.619147
7907,0.803114
7321,0.589138
840,0.625054
1081,0.000000
8289,0.788148
343,0.640632
8184,0.572530
7166,0.845619
8805,0.850616
9407,0.553359
5573,0.620425
9330,0.891476
2215,0.798563
4105,0.621422
7699,0.617294
5850,0.638286
10228,0.807670
638,0.679110
5633,0.632230
5919,0.617965
4573,0.791957
7164,0.751442
5093,0.826795
9815,0.636510
8411,0.831281
8955,0.868580
9556,0.544228
7349,0.555275
8436,0.909811
2631,0.857908
2739,0.845168
3930,0.000000
6833,0.730437
9186,0.851835
3150,0.612976
8328,0.736355
4006,0.779389
3065,0.590059
3305,0.632366
2506,0.674240
9737,0.882666
5178,0.619281
9452,0.631952
10111,0.755813
1652,0.632535
10134,0.866705
7247,0.702044
4363,0.854036
1712,0.860866
4232,0.676255
5626,0.596163
3049,0.798049
5397,0.588706
8637,0.602725
8785,0.554895
4438,0.759503
1410,0.577439
6902,0.519265
187,0.686085
3883,0.683525
3988,0.842374
5620,0.602337
2904,0.624308
3926,0.597821
9020,0.608923
2947,0.746322
2364,0.859331
5291,0.855983
7078,0.525412
4477,0.610659
4333,0.810463
9247,0.721097
6957,0.607632
7281,0.661681
4012,0.612040
975,0.802055
8037,0.756083
10408,0.856673
2900,0.660408
6457,0.842035
9292,0.643407
2115,0.624416
9001,0.852698
8981,0.613708
6085,0.612013
49,0.601724
210,0.648809
1607,0.646878
5256,0.676283
3170,0.877560
147,0.752770
7627,0.803135
83,0.696219
3686,0.643214
5133,0.690693
935,0.000000
2875,0.670830
7277,0.629838
55,0.820785
1253,0.688826
3406,0.723998
2474,0.878914
8451,0.615574
7301,0.817819
8466,0.612595
7499,0.797381
4926,0.851781
9033,0.616553
3999,0.590754
1017,0.629561
947,0.775366
7798,0.662535
6280,0.669942
6393,0.667478
8056,0.620940
9003,0.610135
4481,0.569025
5134,0.690171
4804,0.674785
34,0.610859
5659,0.861043
4519,0.638680
6272,0.798183
765,0.652638
3752,0.706883
1753,0.655197
2123,0.665831
1802,0.620005
7678,0.692924
4547,0.618173
3793,0.570692
7453,0.640850
5330,0.652821
4093,0.853367
2362,0.672414
7116,0.598732
3135,0.701065
10536,0.620574
8484,0.599733
9002,0.630419
10204,0.593695
7570,0.632930
1275,0.896937
3630,0.566258
9096,0.517930
3475,0.604796
4818,0.698837
2019,0.616343
10402,0.640138
643,0.712340
9927,0.602371
2827,0.548717
288,0.700972
7886,0.801916
6584,0.869181
5554,0.872905
6329,0.652388
1233,0.532929
2541,0.606157
1150,0.649880
8459,0.856870
1814,0.650256
5564,0.675168
4306,0.756789
2144,0.589592
9792,0.619784
4634,0.572813
10084,0.681500
9847,0.626009
8510,0.679765
8921,0.718707
2509,0.751720
2111,0.715975
7505,0.635262
556,0.595695
9596,0.896733
1863,0.637258
8172,0.640325
8404,0.853550
3607,0.695168
7802,0.689515
3503,0.629366
5624,0.547482
331,0.767582
542,0.861909
9705,0.634726
3592,0.639545
5018,0.734495
5800,0.863492
8651,0.605800
7600,0.547454
9509,0.655749
5431,0.649431
7454,0.639724
8106,0.584273
3137,0.825702
702,1.000000
6287,0.764234
5657,0.604705
8027,0.602388
5350,0.632297
30,0.730419
2677,0.664917
3898,0.636107
9451,0.852826
9949,0.712035
8074,0.666667
6618,0.849126
8351,0.678548
7861,0.877631
8914,0.785590
9820,0.718177
9148,0.832247
1334,0.690652
1684,0.671016
6414,0.647783
6967,0.668880
1726,0.690607
9178,0.604869
6642,0.663333
1024,0.841992
6437,0.618047
7042,0.829968
5319,0.630269
4594,0.705949
3702,0.809205
4882,0.710456
4243,0.680371
4750,0.609131
5735,0.722360
1432,0.564757
7576,0.815336
7455,0.766153
5563,0.559216
2291,0.855715
5386,0.648760
8490,0.643077
2357,0.662833
5473,0.825115
7091,0.836521
2464,0.617407
2801,0.816713
6604,0.758685
2122,0.761805
4320,0.878108
1841,0.775880
8129,0.626225
3149,0.636254
10525,0.827055
1869,0.649854
8664,0.636024
1941,0.684285
5216,0.622584
7993,0.609646
7327,0.695303
4076,0.635047
6544,0.529412
3300,0.629008
9139,0.747853
6761,0.791214
2220,0.628701
5661,0.677996
1676,0.636155
1572,0.802245
9545,0.680917
212,0.743239
2498,0.607903
5758,0.634632
241,0.850274
7872,0.711085
10546,0.589391
9615,0.679161
882,0.629374
5753,0.654562
547,0.643300
10275,0.608904
7686,0.859236
6508,0.832934
4296,0.782871
6625,0.759392
404,0.616608
1289,0.633666
5239,0.725593
10261,0.729572
2649,0.651181
9886,0.868021
5341,0.618991
869,0.740796
5533,0.815793
1560,0.844629
9892,0.646342
1933,0.590497
5885,0.641139
7833,0.604427
7296,0.626881
7373,0.758452
8983,0.552919
5842,0.690737
2194,0.613789
132,0.723358
2659,0.687378
7896,0.613437
7887,0.723393
5745,0.835955
2409,0.798647
2253,0.781903
1434,0.731862
6946,0.617039
6510,0.696095
6982,0.624310
8999,0.618693
5170,0.679109
10158,0.606945
234,0.626509
9034,0.717600
3801,0.809662
3887,0.884747
10361,0.663967
5385,0.887927
6575,0.836627
3560,0.591818
2112,0.750736
4307,0.756514
8704,0.774511
10476,0.742255
4637,0.615713
2953,0.868423
1320,0.859717
3264,0.683960
7904,0.865542
9144,0.846548
4494,0.823479
4819,0.813726
3781,0.517924
3459,0.654709
5681,0.509845
6507,0.709256
3722,0.831135
398,0.604138
9377,0.671791
978,0.849450
3104,0.895790
2693,0.676161
3803,0.788906
9533,0.886644
1173,0.883890
10307,0.748341
10326,0.660681
5113,0.640888
1116,0.761716
10452,0.769595
8013,0.625570
6491,0.626523
9906,0.893628
7531,0.824766
102,0.649262
5233,0.844222
1661,0.887187
8280,0.565238
1000,0.784505
3743,0.802225
1501,0.861992
3809,0.613637
8647,0.849426
1959,0.579884
1690,0.611706
5498,0.784931
837,0.626850
8788,0.782088
4114,0.748047
1413,0.765249
6836,0.842158
4240,0.554878
1908,0.886554
5750,0.557614
10087,0.635755
2680,0.661844
4323,0.751546
4439,0.822819
8517,0.628064
933,0.783535
33,0.810643
4295,0.594856
3258,0.608827
7497,0.605178
9276,0.558433
9811,0.638622
3833,0.637545
7682,0.607771
1748,0.663413
3693,0.596147
3608,0.776731
10230,0.560938
5468,0.612914
10464,0.832005
6932,0.666157
3616,0.706366
9603,0.805132
10394,0.790526
5509,0.738556
3731,0.893210
5827,0.623314
10527,0.855273
7004,0.793505
3210,0.734568
59,0.831097
2660,0.816846
1909,0.609681
8569,0.789705
2862,0.597955
5966,0.662879
2639,0.599521
6838,0.800694
9527,0.626432
5345,0.800382
7702,0.754431
3242,0.609526
6516,0.592655
10412,0.605841
8213,0.558442
2598,0.901117
6193,0.619058
9593,0.826107
6646,0.882255
5388,0.614393
6413,0.764880
1540,0.578480
8660,0.609189
2999,0.693122
3194,0.623637
9437,0.826040
9473,0.662094
877,0.568667
9640,0.554878
4434,0.643098
8385,0.686874
2542,0.520943
3281,0.634599
7820,0.642326
1418,0.887419
6079,0.667724
3685,0.595794
9361,0.571028
3364,0.809898
7495,0.658842
8226,0.774673
8043,0.671857
9924,0.626359
6018,0.556446
3,0.688512
4592,0.634613
10125,0.689737
8900,0.653302
7028,0.907004
3419,0.773707
5514,0.624114
2770,0.630556
5007,0.814419
1931,0.500000
9768,0.670008
3337,0.597192
703,0.655639
6685,0.609946
6064,0.631001
1881,0.597642
4842,0.647015
8432,0.625876
3569,0.662325
9797,0.567109
2829,0.607303
3739,0.627859
2128,0.625097
2372,0.617998
3354,0.630556
3321,0.791267
8532,0.897450
1800,0.697657
2560,0.620996
3936,0.727749
2588,0.673655
4890,0.861326
8912,0.876548
6192,0.643926
8658,0.614144
5272,0.686319
10404,0.773171
2299,0.600368
9419,0.558739
3018,0.680369
8642,0.740355
6594,0.577250
8852,0.623635
9212,0.675978
7081,0.782077
8469,0.558457
1372,0.507246
2514,0.633277
2311,0.639676
5548,0.613242
9024,0.719067
10324,0.614394
7735,0.607023
1488,0.897899
9130,0.879061
2307,0.854701
2374,0.586981
10519,0.856724
10264,0.790237
9908,0.600259
1073,0.634941
118,0.808716
8884,0.630414
242,0.611202
6300,0.653628
5422,0.652654
899,0.751216
773,0.651516
70,0.802134
9249,0.626608
8847,0.694887
432,0.600574
468,0.820667
7830,0.732596
4642,0.773764
1782,0.849382
8683,0.629076
8551,0.638140
5224,0.644120
922,0.612159
757,0.887841
1101,0.644161
6804,0.598830
9266,0.847740
6487,0.638856
5627,0.642403
4972,0.795514
3596,0.823122
1420,0.628958
10209,0.699866
8629,0.748183
3147,0.840956
9821,0.833552
10377,0.632339
456,0.622890
9887,0.692088
8864,0.626658
5665,0.629498
1764,0.695374
9198,0.845200
7536,0.619738
991,0.792823
1537,0.635471
3450,0.910103
5663,0.823815
4221,0.610614
3350,0.614414
943,0.636967
3203,0.664194
1144,0.583634
2334,0.850431
7074,0.796780
10071,0.722508
7540,0.857947
4143,0.617203
6643,0.581679
1067,0.651346
6356,0.815026
8133,0.556088
108,0.616989
308,0.625000
7432,0.680087
2652,0.793571
4740,0.841395
7048,0.653733
490,0.518594
6808,0.647082
7990,0.626993
4460,0.655220
6803,0.880213
2414,0.562624
8085,0.656074
2031,0.836074
8476,0.778891
9840,0.877470
2853,0.635979
8114,0.755852
6245,0.876975
8918,0.603669
2621,0.657502
5344,0.725114
3775,0.601946
631,0.638955
10481,0.645658
8188,0.813219
9830,0.776596
5426,0.631119
6688,0.664760
4132,0.836706
588,0.749663
5600,0.667479
4743,0.585170
8711,0.592830
6039,0.638672
4576,0.754916
6941,0.630075
10202,0.691315
6632,0.797634
1079,0.721199
9642,0.682997
5401,0.611659
600,0.654108
4873,0.521715
5558,0.656977
483,0.698062
10378,0.800687
9004,0.606085
2809,0.879119
9542,0.834317
3215,0.647750
6924,0.000000
7213,0.766744
3105,0.862354
9771,0.887656
632,0.853750
3232,0.730452
1543,0.653054
2164,0.817050
4559,0.613160
9530,0.638009
2033,0.600428
2842,0.558852
4186,0.626699
4078,0.650647
8093,0.860552
7286,0.717192
7044,0.834491
9234,0.625765
8536,0.634139
307,0.903620
4382,0.817711
1350,0.643763
4632,0.713183
5639,0.687174
6445,0.640691
10511,0.639920
8601,0.638150
137,0.641654
2298,0.810898
8978,0.614166
7218,0.616104
856,0.537926
736,0.666624
7719,0.572703
3177,0.703224
2564,0.792676
3123,0.838107
4827,0.621875
6386,0.678173
708,0.819864
1414,0.880459
7190,0.709747
10298,0.689611
838,0.750911
10145,0.817736
3071,0.811652
5329,0.652440
462,0.662970
9809,0.595066
7279,0.813970
2707,0.601587
3671,0.769115
516,0.910885
10395,0.633346
8167,0.686864
2138,0.685417
5192,0.644869
1377,0.570755
1390,0.553180
1244,0.699018
8424,0.623020
205,0.547917
9592,0.653631
116,0.651787
8306,0.620377
7649,0.892435
9560,0.762005
2102,0.638657
10490,0.739606
97,0.585523
7618,0.655920
9413,0.569025
6148,0.885925
7147,0.846921
2430,0.853148
7539,0.841773
7475,0.756354
7796,0.847216
1582,0.636710
8454,0.658713
3164,0.663574
2375,0.833769
980,0.635392
10233,0.626620
2271,0.633646
7843,0.627830
6165,0.762170
3449,0.721961
8757,0.727933
9757,0.871808
6925,0.715126
6191,0.629121
6985,0.650924
9064,0.622260
2691,0.853138
657,0.679575
858,0.631270
6677,0.798218
642,0.670628
2627,0.622100
1569,0.796951
3674,0.589838
10095,0.628922
7423,0.688318
4993,0.638215
4983,0.540407
7070,0.882168
700,0.832004
2447,0.602590
2380,0.812710
8418,0.647982
1288,0.642052
9400,0.607007
8530,0.636108
784,0.679022
2969,0.660347
892,0.850983
5679,0.610436
4650,0.674029
994,0.884037
9751,0.886155
9462,0.576429
4958,0.838871
506,0.748328
4631,0.588002
4321,0.623803
5617,0.672972
7571,0.803688
6873,0.583191
7964,0.649073
4567,0.654012
7429,0.842755
3615,0.639482
8744,0.630240
1142,0.624846
6189,0.584270
3411,0.629064
9133,0.637186
5806,0.641190
2385,0.604067
801,0.790362
4672,0.665612
6530,0.804775
260,0.597532
6624,0.698107
2001,0.721468
8403,0.939589
4935,0.629604
7264,0.764190
9714,0.878856
5903,0.776726
3176,0.733917
7441,0.822190
