urlid,label
10125,0
8900,1
7028,1
3419,1
5514,1
2770,0
5007,1
1931,0
9768,1
3337,0
703,0
6685,0
6064,0
1881,0
4842,1
8432,0
3569,0
9797,0
2829,0
3739,0
2128,1
2372,0
3354,0
3321,1
8532,1
1800,1
2560,1
3936,1
2588,1
4890,1
8912,1
6192,0
8658,0
5272,1
10404,1
2299,0
9419,0
3018,1
8642,0
6594,0
8852,1
9212,0
7081,1
8469,1
1372,0
2514,1
2311,0
5548,0
9024,1
10324,0
7735,0
1488,1
9130,1
2307,1
2374,0
10519,1
10264,1
9908,0
1073,1
118,1
8884,0
242,0
6300,0
5422,1
899,0
773,0
70,1
9249,0
8847,1
432,0
468,1
7830,1
4642,1
1782,1
8683,0
8551,0
5224,0
922,1
757,1
1101,0
6804,0
9266,1
6487,1
5627,0
4972,1
3596,1
1420,0
10209,0
8629,1
3147,1
9821,1
10377,0
456,0
9887,0
8864,1
5665,0
1764,0
9198,1
7536,0
991,1
1537,1
3450,1
5663,1
4221,1
3350,0
943,0
3203,0
1144,0
2334,0
7074,1
10071,1
7540,1
4143,0
6643,0
1067,0
6356,1
8133,0
108,0
308,1
7432,0
2652,1
4740,1
7048,0
490,0
6808,1
7990,0
4460,0
6803,1
2414,0
8085,1
2031,1
8476,1
9840,1
2853,0
8114,0
6245,1
8918,0
2621,1
5344,1
3775,0
631,0
10481,0
8188,1
9830,1
5426,1
6688,1
4132,1
588,1
5600,1
4743,0
8711,1
6039,0
4576,1
6941,0
10202,0
6632,1
1079,0
9642,0
5401,0
600,0
4873,0
5558,0
483,1
10378,1
9004,0
2809,1
9542,1
3215,0
6924,0
7213,1
3105,1
9771,1
632,1
3232,1
1543,0
2164,1
4559,0
9530,0
2033,1
2842,0
4186,0
4078,0
8093,1
7286,1
7044,1
9234,0
8536,0
307,1
4382,1
1350,0
4632,1
5639,0
6445,0
10511,0
8601,0
137,0
2298,1
8978,0
7218,0
856,0
736,0
7719,1
3177,0
2564,1
3123,1
4827,0
6386,0
708,1
1414,1
7190,0
10298,1
838,1
10145,1
3071,1
5329,1
462,0
9809,0
7279,1
2707,0
3671,1
516,1
10395,0
8167,0
2138,0
5192,0
1377,0
1390,0
1244,0
8424,1
205,0
9592,1
116,1
8306,1
7649,1
9560,1
2102,0
10490,1
97,1
7618,0
9413,0
6148,1
7147,1
2430,1
7539,1
7475,1
7796,1
1582,0
8454,0
3164,0
2375,1
980,0
10233,0
2271,0
7843,0
6165,1
3449,1
8757,0
9757,1
6925,1
6191,1
6985,0
9064,1
2691,1
657,0
858,0
6677,1
642,0
2627,0
1569,1
3674,0
10095,1
7423,0
4993,0
4983,0
7070,1
700,1
2447,0
2380,1
8418,1
1288,0
9400,0
8530,0
784,0
2969,0
892,1
5679,0
4650,0
994,1
9751,1
9462,0
4958,1
506,1
4631,0
4321,0
5617,1
7571,1
6873,0
7964,0
4567,1
7429,1
3615,0
8744,0
1142,0
6189,0
3411,1
9133,0
5806,0
2385,0
801,1
4672,0
6530,1
260,0
6624,0
2001,1
8403,1
4935,0
7264,1
9714,1
5903,1
3176,1
7441,1
