urlid,score_title,score_url,label_body,label_all
7257,0.445715,0.391443,0.0,0.0
2963,0.670042,0.838540,1.0,1.0
7775,0.488095,0.303869,0.0,0.0
10501,0.399496,0.482698,0.0,0.0
4258,0.911281,0.887816,1.0,1.0
7908,0.849992,0.852497,1.0,1.0
722,0.545617,0.638731,0.0,0.0
6519,0.658487,0.747559,0.0,0.0
6916,0.481367,0.580181,0.0,0.0
4456,0.638799,0.636708,1.0,1.0
2731,0.453196,0.494155,0.0,0.0
917,0.765834,0.751292,1.0,1.0
4107,0.452175,0.467072,0.0,0.0
7894,0.527639,0.594121,0.0,0.0
2540,0.418611,0.457115,0.0,0.0
8455,0.874825,0.883005,1.0,1.0
10406,0.870692,0.861290,1.0,1.0
8909,0.558096,0.353636,0.0,0.0
5489,0.352293,0.000000,0.0,0.0
306,0.657728,0.791693,1.0,1.0
3894,0.420936,0.385925,0.0,0.0
2735,0.427315,0.512309,0.0,0.0
4939,0.766297,0.694641,0.0,0.0
1551,0.633910,0.486045,0.0,0.0
777,0.643829,0.635465,0.0,0.0
2160,0.851353,0.850289,1.0,1.0
8599,0.833882,0.833344,1.0,1.0
2727,0.395835,0.320950,0.0,0.0
6362,0.558096,0.479829,0.0,0.0
1417,0.818018,0.815684,1.0,1.0
10343,0.485026,0.265375,0.0,0.0
4866,0.881689,0.871968,1.0,1.0
2682,0.517254,0.343533,0.0,0.0
9856,0.258683,0.322581,0.0,0.0
4498,0.558096,0.000000,0.0,0.0
7450,0.586478,0.800000,0.0,0.0
6899,0.600000,0.682292,0.0,0.0
5649,0.654106,0.835245,1.0,1.0
6086,0.382262,0.311357,0.0,0.0
1618,0.402675,0.225000,0.0,0.0
9926,0.269909,0.260568,0.0,0.0
2847,0.304061,0.306300,0.0,0.0
8099,0.558096,0.941818,1.0,1.0
5724,0.590026,0.556049,0.0,0.0
3358,0.335083,0.484080,0.0,0.0
8136,0.316583,0.348420,0.0,0.0
955,0.547257,0.467779,0.0,0.0
8819,0.475174,0.409590,0.0,0.0
5832,0.746130,0.851108,1.0,1.0
10413,0.870844,0.854167,1.0,1.0
6548,0.319291,0.262807,0.0,0.0
8407,0.527298,0.514332,0.0,0.0
10090,0.688463,0.515784,0.0,0.0
8564,0.558096,0.456991,0.0,0.0
808,0.914360,0.787985,1.0,1.0
5303,0.519859,0.288136,0.0,0.0
8913,0.965080,0.979234,1.0,1.0
9425,0.795468,0.791060,1.0,1.0
9543,0.785800,0.795638,1.0,1.0
1219,0.804970,0.746506,1.0,1.0
9575,0.960977,0.970502,1.0,1.0
4019,0.695509,0.521360,1.0,1.0
6223,0.877244,0.649606,1.0,1.0
9588,0.398194,0.597677,0.0,0.0
4739,0.782782,0.710746,1.0,1.0
10492,0.586724,0.595072,1.0,1.0
2017,0.529414,0.562500,0.0,0.0
5524,0.862212,0.880575,1.0,1.0
7449,0.858051,0.886981,1.0,1.0
5734,0.320318,0.424966,0.0,0.0
5456,0.582666,0.490406,0.0,0.0
797,0.487559,0.705357,1.0,1.0
5525,0.509134,0.550992,0.0,0.0
8265,0.425891,0.509456,0.0,0.0
1981,0.923074,0.883823,1.0,1.0
8977,0.972956,0.979289,1.0,1.0
6241,0.858049,0.905398,1.0,1.0
6021,0.869862,0.797251,1.0,1.0
7720,0.558096,0.533896,0.0,0.0
8632,0.580448,0.390928,0.0,0.0
6705,0.511783,0.502523,0.0,0.0
2476,0.721065,0.761557,1.0,1.0
3510,0.399432,0.485464,0.0,0.0
8887,0.571773,0.613534,0.0,0.0
10115,0.491250,0.574666,0.0,0.0
9061,0.347393,0.303453,0.0,0.0
5570,0.490909,0.465320,0.0,0.0
2763,0.817326,0.441860,1.0,1.0
1437,0.835844,1.000000,1.0,1.0
3448,0.506091,0.601226,0.0,0.0
3529,0.374875,0.341055,0.0,0.0
3156,0.451917,0.445922,0.0,0.0
4604,0.935892,0.888344,1.0,1.0
6776,0.573985,0.573788,1.0,1.0
10227,0.447570,0.448068,1.0,1.0
1545,0.481367,0.659188,1.0,1.0
10487,0.383516,0.496061,0.0,0.0
993,0.500000,0.781250,0.0,0.0
1161,0.939323,0.817302,1.0,1.0
7975,0.909290,0.915200,1.0,1.0
1591,0.414157,0.000000,0.0,0.0
7804,0.668239,0.763794,1.0,1.0
5048,0.682212,0.344124,0.0,0.0
10454,0.870026,0.781898,1.0,1.0
3567,0.410286,0.463025,0.0,0.0
5886,0.558096,0.536798,0.0,0.0
9937,0.000000,0.480825,0.0,0.0
3931,0.702668,0.863033,1.0,1.0
9706,0.730191,0.865090,1.0,1.0
10193,0.558096,0.865476,1.0,1.0
5569,0.915729,0.881617,1.0,1.0
9747,0.493395,0.468347,0.0,0.0
2217,0.843982,0.873521,1.0,1.0
5936,0.445715,0.455556,0.0,0.0
3885,0.857545,0.873646,1.0,1.0
1086,0.268025,0.276645,0.0,0.0
1799,0.664534,0.632624,1.0,1.0
9763,0.687622,0.721740,1.0,1.0
3299,0.582710,0.632653,0.0,0.0
8268,0.933562,0.915555,1.0,1.0
473,0.309308,0.348465,0.0,0.0
337,0.867529,0.816622,1.0,1.0
9381,0.613992,0.631290,1.0,1.0
6426,0.530640,0.621563,0.0,0.0
1210,0.731905,0.337236,0.0,0.0
4986,0.558096,0.927204,1.0,1.0
8285,0.618265,0.766667,1.0,1.0
2024,0.744981,0.000000,1.0,1.0
245,0.897500,0.801387,1.0,1.0
4807,0.000000,0.674733,0.0,0.0
2208,0.538632,0.674952,1.0,1.0
9835,0.283231,0.241710,0.0,0.0
8963,0.482688,0.595159,1.0,1.0
9946,0.440971,0.521950,0.0,0.0
5230,0.215611,0.254659,0.0,0.0
2788,0.236470,0.258333,0.0,0.0
674,0.820225,0.708952,1.0,1.0
1629,0.940071,0.902349,1.0,1.0
2300,0.497043,0.525333,0.0,0.0
169,0.477559,0.000000,0.0,0.0
3575,0.803135,0.732339,1.0,1.0
6910,0.429999,0.364583,0.0,0.0
1479,0.477762,0.498344,0.0,0.0
10498,0.892043,0.917138,1.0,1.0
8062,0.600130,0.651591,1.0,1.0
9672,0.358486,0.229760,0.0,0.0
9467,0.607425,1.000000,0.0,0.0
6763,0.552957,0.529762,0.0,0.0
8508,0.332038,0.419752,0.0,0.0
1034,0.734039,0.601198,0.0,0.0
3756,0.520652,0.462662,0.0,0.0
9263,0.491174,0.448293,0.0,0.0
8141,0.591423,0.579153,0.0,0.0
532,0.581412,0.644068,1.0,1.0
7022,0.386998,0.311298,0.0,0.0
4024,0.526111,0.577891,0.0,0.0
3298,0.468425,0.694192,0.0,0.0
5641,0.410445,0.571314,0.0,0.0
10455,0.513240,0.000000,0.0,0.0
5206,0.856295,0.793684,1.0,1.0
7005,0.498307,0.459154,0.0,0.0
8971,0.306818,0.384150,0.0,0.0
8358,0.703499,0.708613,1.0,1.0
257,0.398358,0.419680,0.0,0.0
78,0.775878,0.780914,1.0,1.0
6333,0.639607,0.676411,1.0,1.0
7969,0.438570,0.562500,0.0,0.0
2505,0.640407,0.554879,0.0,0.0
2004,0.788954,0.638298,1.0,1.0
3748,0.577837,0.634595,1.0,1.0
5668,0.558096,0.911111,0.0,0.0
365,0.354346,0.377405,0.0,0.0
9651,0.470473,0.408310,0.0,0.0
2324,0.284518,0.222322,0.0,0.0
3902,0.300175,0.153846,0.0,0.0
9294,0.466064,0.447456,0.0,0.0
5377,0.859987,0.635901,0.0,0.0
2817,0.731245,0.666454,1.0,1.0
7670,0.287051,0.406612,0.0,0.0
4755,0.827677,0.866704,1.0,1.0
255,0.863296,0.922345,1.0,1.0
2714,0.558096,0.971260,1.0,1.0
2922,0.561878,0.569149,0.0,0.0
5517,0.683827,0.441860,1.0,1.0
5157,0.707054,0.549730,1.0,1.0
64,0.464110,0.388865,0.0,0.0
5300,0.567312,0.000000,0.0,0.0
451,0.380478,0.495244,0.0,0.0
3941,0.826742,0.990000,1.0,1.0
326,0.302299,0.329167,0.0,0.0
3757,0.326992,0.389650,0.0,0.0
8798,0.716044,0.547156,0.0,0.0
2315,0.717395,0.697524,1.0,1.0
6755,0.768376,0.706646,1.0,1.0
2916,0.544058,0.489145,0.0,0.0
7406,0.558096,0.523316,1.0,1.0
3703,0.880807,0.866458,1.0,1.0
5403,0.551101,0.683137,0.0,0.0
622,0.218258,0.388016,0.0,0.0
9,0.406896,0.618243,1.0,1.0
5848,0.491499,0.285609,1.0,1.0
8670,0.470311,0.564266,0.0,0.0
1156,0.427891,0.000000,0.0,0.0
10179,0.595656,0.374328,0.0,0.0
2028,0.924354,0.840851,1.0,1.0
3924,0.820182,0.788879,1.0,1.0
620,0.303521,0.375296,0.0,0.0
1963,0.633091,0.598421,1.0,1.0
4537,0.464455,0.576192,0.0,0.0
8970,0.682156,0.571033,0.0,0.0
3024,0.951062,0.909292,1.0,1.0
6140,0.862367,0.880151,1.0,1.0
1866,0.500567,0.530287,0.0,0.0
4442,0.874362,0.779176,1.0,1.0
2312,0.558096,0.671087,0.0,0.0
6749,0.673526,0.671416,0.0,0.0
459,0.842155,0.874734,1.0,1.0
1516,0.852696,0.752540,1.0,1.0
8817,0.452520,0.594153,0.0,0.0
4912,0.379764,0.367829,0.0,0.0
2076,0.430858,0.575677,0.0,0.0
10023,0.947217,0.961186,1.0,1.0
7684,0.536681,0.511579,0.0,0.0
3531,0.267665,0.320697,0.0,0.0
6209,0.608605,0.772465,1.0,1.0
10508,0.879194,0.917038,1.0,1.0
8678,0.620421,0.637853,1.0,1.0
3541,0.574908,0.558972,0.0,0.0
1208,0.654259,0.438573,1.0,1.0
4090,0.558096,0.892597,1.0,1.0
1097,0.481933,0.000000,0.0,0.0
5099,0.843943,0.660183,1.0,1.0
2816,0.587248,0.000000,0.0,0.0
4291,0.520992,0.000000,0.0,0.0
1409,0.658538,0.757694,1.0,1.0
6401,0.426042,0.320259,0.0,0.0
4617,0.652876,0.709544,1.0,1.0
6111,0.325900,0.252074,0.0,0.0
6172,0.834815,0.562500,1.0,1.0
10357,0.370358,0.554701,0.0,0.0
8465,0.961198,0.871956,1.0,1.0
3867,0.532961,0.596773,0.0,0.0
9495,0.853663,0.826427,1.0,1.0
4348,0.723761,1.000000,1.0,1.0
7879,0.597277,0.670803,0.0,0.0
9273,0.602161,0.553652,1.0,1.0
3252,0.422043,0.399587,0.0,0.0
9167,0.558096,0.646538,0.0,0.0
2573,0.384736,0.396717,0.0,0.0
7395,0.859447,0.983333,1.0,1.0
9046,0.558096,0.484861,0.0,0.0
1526,0.483474,0.522328,0.0,0.0
9339,0.303886,0.354167,0.0,0.0
10301,0.855887,0.961066,1.0,1.0
7588,0.769074,0.659886,1.0,1.0
1104,0.159291,0.000000,0.0,0.0
1310,0.504135,0.500824,0.0,0.0
6631,0.294305,0.178571,0.0,0.0
10475,0.507778,0.352847,0.0,0.0
9090,0.640667,0.505675,0.0,0.0
1528,0.507627,0.531776,0.0,0.0
1657,0.855608,0.951104,1.0,1.0
1175,0.499156,0.301190,0.0,0.0
1895,0.497835,0.753322,0.0,0.0
3864,0.379107,0.444444,0.0,0.0
4700,0.466416,0.000000,0.0,0.0
3572,0.543599,0.333333,0.0,0.0
10507,0.561827,0.515850,0.0,0.0
269,0.707410,0.889063,1.0,1.0
5744,0.329079,0.683999,1.0,1.0
1687,0.495794,0.517329,0.0,0.0
3020,0.624682,0.697676,0.0,0.0
4974,0.896425,0.819576,1.0,1.0
5119,0.677723,0.858352,1.0,1.0
1916,0.816188,0.904841,1.0,1.0
6687,0.855990,0.908251,1.0,1.0
2197,0.650699,0.646656,1.0,1.0
8641,0.328787,0.469655,0.0,0.0
10073,0.824242,0.807765,1.0,1.0
1967,0.375545,0.392060,0.0,0.0
4999,0.587264,0.485840,0.0,0.0
9816,0.381318,0.423423,0.0,0.0
734,0.852971,0.883829,1.0,1.0
9665,0.558096,0.333333,0.0,0.0
5092,0.860102,0.856038,1.0,1.0
2591,0.881038,0.895346,1.0,1.0
9877,0.773226,0.854167,1.0,1.0
4601,0.970186,0.954546,1.0,1.0
7734,0.558096,0.311399,0.0,0.0
7185,0.741907,0.784127,1.0,1.0
6405,0.606152,0.481095,1.0,1.0
7003,0.558559,0.517937,0.0,0.0
928,0.360821,0.356834,0.0,0.0
6490,0.895518,0.592692,0.0,0.0
1586,0.403006,0.422819,0.0,0.0
10139,0.931586,0.981339,1.0,1.0
1192,0.481841,0.556940,1.0,1.0
10526,0.484121,0.479582,0.0,0.0
5544,0.767001,0.806830,1.0,1.0
8779,0.411548,0.166667,0.0,0.0
4497,0.719195,0.600000,0.0,0.0
3059,0.918422,0.882742,1.0,1.0
2181,0.469775,0.409366,0.0,0.0
2303,0.389132,0.291667,0.0,0.0
1190,0.792355,0.716740,1.0,1.0
1468,0.403108,0.489870,0.0,0.0
8771,0.556278,0.388343,0.0,0.0
8997,0.868591,0.936161,1.0,1.0
6365,0.754087,0.692930,1.0,1.0
10355,0.487044,0.475533,0.0,0.0
3478,0.440881,0.492669,0.0,0.0
3764,0.282073,0.377516,0.0,0.0
3542,0.430549,0.442492,0.0,0.0
4941,0.305798,0.374072,0.0,0.0
1840,0.912411,0.812727,1.0,1.0
463,0.290550,0.000000,0.0,0.0
7407,0.640186,0.390831,0.0,0.0
7711,0.624957,0.590657,1.0,1.0
6044,0.420838,0.433203,0.0,0.0
3750,0.905480,0.807895,1.0,1.0
10114,0.492115,0.380277,0.0,0.0
1332,0.696653,0.800000,1.0,1.0
425,0.922983,0.910100,1.0,1.0
3479,0.878115,0.835115,1.0,1.0
1979,0.964655,0.000000,1.0,1.0
2994,0.572686,0.916869,1.0,1.0
207,0.525228,0.611915,0.0,0.0
5820,0.923609,0.872707,1.0,1.0
9187,0.594421,0.622444,0.0,0.0
5423,0.905695,0.889570,1.0,1.0
2743,0.567283,0.573104,0.0,0.0
2902,0.819918,0.801338,1.0,1.0
9126,0.911619,0.870000,1.0,1.0
7903,0.665536,0.754870,1.0,1.0
4100,0.661083,0.606800,1.0,1.0
3578,0.548142,0.595055,1.0,1.0
6061,0.553776,0.534977,0.0,0.0
5081,0.257589,0.271544,0.0,0.0
4575,0.558096,0.524485,0.0,0.0
6695,0.858036,0.987180,1.0,1.0
5960,0.362698,0.438024,0.0,0.0
10186,0.345402,0.227090,0.0,0.0
6795,0.704971,0.671703,0.0,0.0
10022,0.319365,0.367521,0.0,0.0
5841,0.470775,0.492144,1.0,1.0
7481,0.544511,0.439067,0.0,0.0
9331,0.558096,0.542834,0.0,0.0
400,0.949154,0.936813,1.0,1.0
6907,0.558096,0.406250,0.0,0.0
10393,0.688251,0.899594,1.0,1.0
3709,0.936997,0.976402,1.0,1.0
4726,0.838764,0.736809,1.0,1.0
3007,0.523162,0.403656,0.0,0.0
4723,0.394171,0.333333,0.0,0.0
597,0.536712,0.159309,0.0,0.0
1810,0.919240,0.934702,1.0,1.0
4131,0.615012,0.666664,0.0,0.0
4697,0.929308,0.859195,1.0,1.0
8838,0.901631,0.939927,1.0,1.0
5956,0.313044,0.186057,0.0,0.0
4196,0.679032,0.000000,1.0,1.0
63,0.779048,0.670462,1.0,1.0
1714,0.308254,0.584294,0.0,0.0
904,0.456029,0.565196,0.0,0.0
9715,0.741525,0.855863,1.0,1.0
4,0.558096,0.368721,0.0,0.0
5462,0.588775,0.659648,1.0,1.0
259,0.308583,0.530621,0.0,0.0
5418,0.565845,0.523316,0.0,0.0
6849,0.365705,0.452377,0.0,0.0
9893,0.250654,0.317270,0.0,0.0
10003,0.783839,0.808967,1.0,1.0
4976,0.286522,0.194684,0.0,0.0
7611,0.907876,0.660735,1.0,1.0
900,0.472946,0.507994,0.0,0.0
3746,0.558096,0.804677,0.0,0.0
3893,0.519796,0.586613,0.0,0.0
2966,0.272539,0.518363,0.0,0.0
9667,0.851233,0.861635,1.0,1.0
9734,0.507297,0.470563,0.0,0.0
8123,0.546323,0.470848,0.0,0.0
8470,0.836686,0.764112,1.0,1.0
4058,0.567793,0.472556,0.0,0.0
4623,0.849158,0.894459,1.0,1.0
3782,0.314463,0.235498,0.0,0.0
7966,0.558096,0.820586,0.0,0.0
6003,0.616686,0.689428,1.0,1.0
2168,0.917776,0.790484,1.0,1.0
422,0.558096,0.000000,0.0,0.0
6381,0.000000,0.401709,0.0,0.0
1136,0.721614,0.744931,1.0,1.0
3443,0.649544,0.483516,1.0,1.0
2214,0.694577,0.553938,1.0,1.0
9973,0.914215,0.899694,1.0,1.0
1593,0.558096,0.843508,0.0,0.0
5474,0.564135,0.737638,1.0,1.0
812,0.907948,0.929475,1.0,1.0
4703,0.403351,0.159309,0.0,0.0
4294,0.899663,0.849970,1.0,1.0
10021,0.376266,0.684211,0.0,0.0
395,0.404344,0.326923,0.0,0.0
3237,0.715484,0.742814,1.0,1.0
9099,0.565986,0.503591,0.0,0.0
2401,0.211629,0.193886,0.0,0.0
10371,0.294063,0.312920,0.0,0.0
3420,0.597456,0.822061,1.0,1.0
3460,0.689606,0.825686,1.0,1.0
9088,0.846101,0.729520,0.0,0.0
5995,0.937186,0.882389,1.0,1.0
3084,0.709303,0.826421,1.0,1.0
3595,0.686092,0.486375,0.0,0.0
9524,0.811971,0.802610,1.0,1.0
167,0.563329,1.000000,0.0,0.0
9743,0.783744,0.815817,1.0,1.0
6109,0.564762,0.430405,0.0,0.0
433,0.549160,0.307088,0.0,0.0
6292,0.429078,0.284934,0.0,0.0
8125,0.470240,0.661389,0.0,0.0
4035,0.402193,0.523792,0.0,0.0
2929,0.568808,0.607918,1.0,1.0
8810,0.705005,0.785822,1.0,1.0
4403,0.307572,0.442889,0.0,0.0
3925,0.819683,0.850000,1.0,1.0
1290,0.674472,0.690953,1.0,1.0
3689,0.886656,0.913911,1.0,1.0
6709,0.306049,0.360081,0.0,0.0
8021,0.570446,0.763142,1.0,1.0
6237,0.842053,0.740186,1.0,1.0
1453,0.556573,0.510812,0.0,0.0
7340,0.564255,0.352381,0.0,0.0
6078,0.839524,0.401709,1.0,1.0
2369,0.310500,0.305650,0.0,0.0
1781,0.448531,0.356710,0.0,0.0
3830,0.875523,0.941054,1.0,1.0
7625,0.519721,0.384565,0.0,0.0
8150,0.435141,0.600000,0.0,0.0
1680,0.607861,0.582592,1.0,1.0
7077,0.407363,0.447260,0.0,0.0
3360,0.639252,0.539216,1.0,1.0
7927,0.934483,0.881038,1.0,1.0
244,0.407732,0.657685,0.0,0.0
8107,0.653565,0.879433,1.0,1.0
820,0.643095,0.793497,1.0,1.0
5915,0.852936,0.707537,1.0,1.0
924,0.307615,0.663545,0.0,0.0
9207,0.687741,0.000000,1.0,1.0
4077,0.760951,0.800929,1.0,1.0
6052,0.558096,0.840985,1.0,1.0
508,0.784854,0.780739,1.0,1.0
8105,0.440971,0.341830,0.0,0.0
4405,0.305469,0.309382,0.0,0.0
7558,0.208673,0.258722,0.0,0.0
6094,0.965033,0.964678,1.0,1.0
484,0.867603,0.949669,1.0,1.0
8927,0.584490,0.563328,0.0,0.0
310,0.356015,0.600000,0.0,0.0
8075,0.558096,0.866590,1.0,1.0
1094,0.407040,0.537804,0.0,0.0
3211,0.687619,0.454545,0.0,0.0
1700,0.647585,0.842304,1.0,1.0
4816,0.590011,0.610644,0.0,0.0
9354,0.876237,0.862486,1.0,1.0
8845,0.636879,0.569274,1.0,1.0
7530,0.747468,0.789128,1.0,1.0
1520,0.497093,0.487470,0.0,0.0
1087,0.916491,0.912687,1.0,1.0
5786,0.609371,0.700000,0.0,0.0
6847,0.604456,0.441860,1.0,1.0
999,0.546562,0.487974,0.0,0.0
5308,0.600193,0.728976,0.0,0.0
6569,0.649387,0.982671,1.0,1.0
10200,0.609717,0.405581,0.0,0.0
5868,0.668762,0.704762,1.0,1.0
1757,0.537415,0.308923,0.0,0.0
4625,0.754806,0.792735,1.0,1.0
2955,0.704604,0.725575,1.0,1.0
6187,0.865373,0.876138,1.0,1.0
9931,0.720684,0.633333,1.0,1.0
4883,0.824244,0.789260,1.0,1.0
2488,0.558096,0.737810,1.0,1.0
156,0.907849,0.704908,1.0,1.0
2820,0.558096,0.560865,0.0,0.0
1311,0.558096,0.447984,0.0,0.0
1517,0.563663,0.493878,0.0,0.0
3640,0.399591,0.473774,0.0,0.0
5763,0.556809,0.398870,0.0,0.0
6689,0.796583,0.352847,0.0,0.0
1193,0.558096,0.456394,0.0,0.0
8217,0.895762,0.905746,1.0,1.0
10327,0.614223,0.913005,0.0,0.0
5042,0.442142,0.536724,0.0,0.0
6903,0.509076,0.000000,0.0,0.0
2068,0.900462,0.753704,1.0,1.0
7614,0.459276,0.495414,0.0,0.0
8842,0.486690,0.528651,0.0,0.0
2445,0.715387,0.563709,0.0,0.0
10276,0.496615,0.000000,0.0,0.0
4931,0.283088,0.000000,0.0,0.0
6842,0.552128,0.000000,0.0,0.0
5927,0.532345,0.638298,0.0,0.0
6207,0.376013,0.476426,0.0,0.0
4539,0.812260,0.495317,0.0,0.0
8721,0.411110,0.363690,0.0,0.0
3618,0.389050,0.294245,0.0,0.0
2580,0.586332,0.436956,0.0,0.0
5321,0.819912,0.901099,1.0,1.0
3181,0.539681,0.333333,0.0,0.0
4742,0.436618,0.569437,0.0,0.0
3340,0.694279,0.750945,1.0,1.0
8310,0.898973,0.934125,1.0,1.0
3948,0.558096,0.813666,0.0,0.0
2126,0.866856,0.961905,1.0,1.0
10436,0.401747,0.631566,0.0,0.0
9635,0.799307,0.740140,1.0,1.0
9022,0.471058,0.374000,0.0,0.0
8576,0.425369,0.434304,0.0,0.0
2522,0.541403,0.370155,0.0,0.0
7341,0.811182,0.896896,1.0,1.0
7377,0.920133,0.955633,1.0,1.0
7636,0.296273,0.413229,0.0,0.0
2536,0.906429,0.684211,1.0,1.0
2706,0.692680,0.691170,1.0,1.0
4814,0.414739,0.368532,0.0,0.0
6032,0.541659,0.557565,0.0,0.0
2630,0.747083,0.548958,1.0,1.0
1857,0.558096,0.442857,0.0,0.0
5412,0.906694,0.927039,1.0,1.0
1957,0.621349,0.000000,0.0,0.0
9805,0.255009,0.176104,0.0,0.0
9256,0.607308,0.412066,0.0,0.0
1055,0.800366,0.796687,1.0,1.0
8439,0.667980,0.570939,1.0,1.0
317,0.615515,0.529462,0.0,0.0
6126,0.417892,0.538791,0.0,0.0
9970,0.650493,0.694629,0.0,0.0
6008,0.466193,0.433475,0.0,0.0
2811,0.469085,0.337500,0.0,0.0
10214,0.424489,0.754308,0.0,0.0
10337,0.312499,0.302803,0.0,0.0
6563,0.558096,0.534159,0.0,0.0
5611,0.899002,0.941298,1.0,1.0
6358,0.529653,0.610644,1.0,1.0
8446,0.493197,0.349687,0.0,0.0
974,0.558096,0.272727,0.0,0.0
4839,0.529048,0.800000,0.0,0.0
4806,0.864360,0.598453,1.0,1.0
4597,0.499840,0.352381,0.0,0.0
4649,0.309659,0.590909,0.0,0.0
7744,0.820245,0.826162,1.0,1.0
5826,0.777173,0.524324,1.0,1.0
6118,0.852699,0.514672,0.0,0.0
6785,0.284032,0.000000,0.0,0.0
301,0.872146,0.914835,1.0,1.0
3192,0.952797,0.924264,1.0,1.0
9854,0.599312,0.657059,1.0,1.0
9227,0.922211,0.867126,1.0,1.0
4768,0.647270,0.702512,0.0,0.0
2961,0.382478,0.269459,0.0,0.0
4564,0.348293,0.412201,0.0,0.0
2484,0.373910,0.477547,0.0,0.0
1606,0.492000,0.562500,0.0,0.0
2864,0.418424,0.566542,0.0,0.0
2884,0.274095,0.408565,0.0,0.0
2753,0.437381,0.205128,0.0,0.0
4366,0.905244,0.876981,0.0,0.0
2470,0.619039,0.682522,0.0,0.0
6369,0.540625,0.445508,0.0,0.0
2754,0.639524,0.562500,0.0,0.0
2501,0.512557,0.543486,0.0,0.0
8890,0.341496,0.200758,0.0,0.0
2093,0.777354,0.773379,1.0,1.0
4937,0.558096,0.448560,0.0,0.0
2850,0.384713,0.507145,0.0,0.0
3706,0.606449,0.376928,0.0,0.0
6645,0.973485,0.910432,1.0,1.0
5799,0.499327,0.523401,1.0,1.0
4229,0.705694,0.876107,1.0,1.0
4900,0.534594,0.368933,0.0,0.0
7883,0.485091,0.296679,0.0,0.0
4629,0.684453,0.781125,1.0,1.0
6459,0.881358,0.863903,1.0,1.0
10381,0.958947,0.967907,1.0,1.0
220,0.664458,0.704762,1.0,1.0
761,0.573888,0.608752,0.0,0.0
4264,0.771864,0.738116,1.0,1.0
6633,0.385644,0.925700,1.0,1.0
1424,0.869803,0.814418,1.0,1.0
7017,0.386631,0.000000,0.0,0.0
6901,0.637152,0.500000,0.0,0.0
7126,0.356028,0.428744,0.0,0.0
881,0.688469,0.483375,0.0,0.0
6382,0.491825,0.638961,0.0,0.0
7502,0.635550,0.500000,1.0,1.0
1911,0.763461,0.731964,1.0,1.0
3076,0.383437,0.482800,0.0,0.0
9281,0.379357,0.467001,0.0,0.0
1534,0.573842,0.680765,1.0,1.0
8378,0.303920,0.268498,0.0,0.0
4717,0.616989,0.666667,1.0,1.0
7012,0.968489,0.946796,1.0,1.0
9028,0.896746,0.000000,1.0,1.0
5407,0.643386,0.674645,1.0,1.0
274,0.601546,0.636926,1.0,1.0
9465,0.650278,0.734898,1.0,1.0
5164,0.506808,0.618975,0.0,0.0
937,0.000000,0.000000,0.0,0.0
5264,0.704457,0.791511,1.0,1.0
8051,0.500352,0.299136,0.0,0.0
10304,0.519376,0.200000,0.0,0.0
2403,0.387440,0.629278,0.0,0.0
1697,0.933314,0.945276,1.0,1.0
8142,0.427323,0.491687,0.0,0.0
3734,0.362744,0.498741,0.0,0.0
8487,0.505563,0.572115,0.0,0.0
5123,0.932551,0.885818,1.0,1.0
8726,0.404838,0.454059,0.0,0.0
2336,0.860447,0.764799,1.0,1.0
7376,0.330853,0.254902,0.0,0.0
2793,0.558096,0.729483,0.0,0.0
1998,0.387508,0.283648,0.0,0.0
319,0.737408,0.750275,1.0,1.0
6783,0.228999,0.570635,0.0,0.0
6911,0.880367,0.762377,1.0,1.0
3078,0.938133,0.900220,1.0,1.0
3310,0.849841,0.895600,1.0,1.0
4790,0.952287,0.954545,1.0,1.0
2712,0.458260,0.621894,0.0,0.0
2968,0.884180,0.883116,1.0,1.0
7777,0.643156,0.627769,1.0,1.0
10442,0.559258,0.623351,0.0,0.0
1654,0.549425,0.525192,0.0,0.0
10438,0.450175,0.000000,1.0,1.0
4509,0.559224,0.304441,0.0,0.0
3963,0.482610,0.423922,0.0,0.0
5043,0.462329,0.000000,0.0,0.0
5421,0.896264,0.918832,1.0,1.0
6465,0.494240,0.619602,0.0,0.0
8034,0.916788,0.790348,1.0,1.0
806,0.474079,0.508733,1.0,1.0
1090,0.511266,0.733081,0.0,0.0
1566,0.639027,0.740047,0.0,0.0
10187,0.558096,0.670929,0.0,0.0
2634,0.964525,0.978236,1.0,1.0
569,0.828314,0.906250,1.0,1.0
135,0.291105,0.317080,0.0,0.0
3732,0.852039,0.845582,1.0,1.0
6247,0.678760,0.833782,1.0,1.0
10466,0.558096,0.523316,0.0,0.0
8429,0.578813,0.352847,0.0,0.0
6725,0.327262,0.271235,0.0,0.0
6128,0.351214,0.453768,0.0,0.0
8496,0.463016,0.230769,0.0,0.0
2433,0.826298,0.907603,1.0,1.0
5552,0.848246,0.817829,1.0,1.0
7122,0.558096,0.863346,0.0,0.0
376,0.382830,0.000000,0.0,0.0
796,0.558096,0.375000,0.0,0.0
6121,0.424213,0.517754,1.0,1.0
8960,0.722222,0.000000,1.0,1.0
5686,0.290504,0.274676,0.0,0.0
2213,0.620794,0.629517,1.0,1.0
6602,0.812863,0.853264,1.0,1.0
3357,0.911907,0.917353,1.0,1.0
1997,0.502158,0.512580,0.0,0.0
691,0.512799,0.505877,0.0,0.0
4370,0.597189,0.881388,1.0,1.0
9660,0.751766,0.737566,1.0,1.0
7189,0.407669,0.353636,0.0,0.0
